"APN"|"valid"|"geometry"
"063331110"|FALSE|list(c(6085491.86671185, 6085492.03872752, 6085499.9943689, 6085491.86671185, 1996892.35494542, 1996895.53243062, 1996895.02195354, 1996892.35494542))
"063331120"|TRUE|list(c(6085445.05194746, 6085510.1989324, 6085508.13993198, 6085473.98132572, 6085475.77728832, 6085447.98027225, 6085450.06296282, 6085432.83135159, 6085445.05194746, 1996959.72445165, 1996955.16800039, 1996904.51976667, 1996906.71158906, 1996927.52936681, 1996930.32453101, 1996953.99649632, 1996955.71422109, 1996959.72445165))
"063331120"|TRUE|list(c(6085448.35089512, 6085428.85350358, 6085430.22262449, 6085449.64079752, 6085448.35089512, 1996908.35619222, 1996909.60726256, 1996925.06279657, 1996923.13741614, 1996908.35619222))
"063331120"|TRUE|list(c(6085397.05818749, 6085314.65674121, 6085386.27688932, 6085399.38145444, 6085397.05818749, 1996911.64744199, 1996916.93481624, 1996940.43721417, 1996939.11852472, 1996911.64744199))
"063331130"|TRUE|list(c(6085484.82812147, 6085482.72000935, 6085427.94057009, 6085428.55754909, 6085451.83651661, 6085452.87457377, 6085484.82812147, 1997003.73227274, 1996967.11391038, 1996970.94544785, 1996979.73907626, 1996977.94955476, 1996993.24644362, 1997003.73227274))
"063331130"|FALSE|list(c(6085484.82812147, 6085485.0192167, 6085493.19973732, 6085484.82812147, 1997003.73227274, 1997007.05163809, 1997006.47948986, 1997003.73227274))
"063331140"|TRUE|list(c(6085487.3981813, 6085485.59401264, 6085446.59162943, 6085447.0337324, 6085463.82931658, 6085465.18069818, 6085487.3981813, 1997048.37403622, 1997017.03586508, 1997019.76370426, 1997025.34624541, 1997024.01638896, 1997041.0830198, 1997048.37403622))
"063331140"|FALSE|list(c(6085487.3981813, 6085487.89321281, 6085509.08383798, 6085487.3981813, 1997048.37403622, 1997056.9726681, 1997055.49052543, 1997048.37403622))
"063331150"|TRUE|list(c(6085490.36823861, 6085488.46801436, 6085428.62062122, 6085428.9580232, 6085462.3359652, 6085463.43621625, 6085490.36823861, 1997099.96353901, 1997066.95689507, 1997071.14282042, 1997077.13482151, 1997074.6011936, 1997091.12514841, 1997099.96353901))
"063331150"|FALSE|list(c(6085490.36823861, 6085490.76721484, 6085507.84551989, 6085490.36823861, 1997099.96353901, 1997106.89370336, 1997105.69912903, 1997099.96353901))
"063331190"|TRUE|list(c(6085512.20939767, 6085508.42078637, 6085510.71998529, 6085612.92902355, 6085608.23682283, 6085524.81571054, 6085523.16597967, 6085512.20939767, 1997065.29632414, 1997065.56131766, 1997105.49809895, 1997098.34919834, 1997096.80937213, 1997101.08403983, 1997068.89191461, 1997065.29632414))
"063331200"|TRUE|list(c(6085506.8426688, 6085505.54678589, 6085507.84598481, 6085607.56407519, 6085598.05356158, 6085527.12365852, 6085524.92256239, 6085525.85323891, 6085506.8426688, 1997015.54966814, 1997015.64030944, 1997055.57709051, 1997048.60233243, 1997045.48136912, 1997050.86405105, 1997021.85879999, 1997021.78816315, 1997015.54966814))
"063331210"|TRUE|list(c(6085502.76055261, 6085502.67278014, 6085504.9719902, 6085603.48626473, 6085596.06185933, 6085556.60779564, 6085555.8275858, 6085502.76055261, 1996965.71216776, 1996965.71830708, 1997005.65608178, 1996998.76544229, 1996996.32911392, 1996998.35112248, 1996983.1261843, 1996965.71216776))
"063331220"|FALSE|list(c(6085528.69725461, 6085528.10437488, 6085491.42534131, 6085528.69725461, 1996917.82268198, 1996903.23875528, 1996905.59220018, 1996917.82268198))
"063331220"|TRUE|list(c(6085528.69725461, 6085530.15869597, 6085619.25739486, 6085604.67104973, 6085583.51488774, 6085582.81099675, 6085559.94038991, 6085559.17019048, 6085528.69725461, 1996917.82268198, 1996953.77188447, 1996947.53927146, 1996942.75287836, 1996944.84918542, 1996935.69335088, 1996937.64857719, 1996927.82213342, 1996917.82268198))
"063331230"|TRUE|list(c(6085512.51511547, 6085509.83627789, 6085511.99867971, 6085614.68969559, 6085599.28591778, 6085526.06323772, 6085524.61558475, 6085512.51511547, 1996854.13580759, 1996854.30766929, 1996894.25170286, 1996887.66260297, 1996882.60812361, 1996886.36021506, 1996858.10636423, 1996854.13580759))
"063331240"|TRUE|list(c(6085509.80410286, 6085507.13418119, 6085509.29578072, 6085611.98091521, 6085593.78428376, 6085556.6509467, 6085555.48345995, 6085509.80410286, 1996804.20728399, 1996804.37859526, 1996844.32178666, 1996837.73398846, 1996831.76322983, 1996834.58103134, 1996819.19579528, 1996804.20728399))
"063331250"|TRUE|list(c(6085505.66497889, 6085506.59377635, 6085625.51990591, 6085538.66740318, 6085508.66440351, 6085509.90635545, 6085505.66497889, 1996777.22989016, 1996794.3927059, 1996786.76200045, 1996758.26436662, 1996760.54133856, 1996776.90800234, 1996777.22989016))
"063331260"|TRUE|list(c(6085504.1250249, 6085501.72927404, 6085503.89168045, 6085606.30652355, 6085590.27634294, 6085559.38236498, 6085558.25732818, 6085504.1250249, 1996704.36588086, 1996704.51959824, 1996744.4637166, 1996737.89247789, 1996732.6328427, 1996735.56484905, 1996722.12713845, 1996704.36588086))
"063331270"|TRUE|list(c(6085599.51069131, 6085586.87124155, 6085587.35257853, 6085551.50098296, 6085551.05725299, 6085499.02717715, 6085501.18877684, 6085701.69572738, 6085599.51069131, 1996648.14239864, 1996648.95348407, 1996667.00652627, 1996667.96247105, 1996651.25170154, 1996654.59052065, 1996694.5337149, 1996681.66868674, 1996648.14239864))
"063331280"|TRUE|list(c(6085498.78832022, 6085496.32427451, 6085498.48667613, 6085600.97169836, 6085585.86858147, 6085558.6855527, 6085557.863855, 6085547.47430514, 6085526.53867525, 6085525.88317278, 6085498.78832022, 1996604.50250978, 1996604.66060695, 1996644.60463671, 1996638.02807604, 1996633.07286165, 1996635.34367248, 1996623.88473018, 1996620.47600022, 1996622.20093557, 1996613.39211875, 1996604.50250978))
"063331290"|FALSE|list(c(6085503.36355477, 6085502.18242243, 6085453.21835667, 6085503.36355477, 1996554.7360563, 1996535.14268658, 1996538.2842319, 1996554.7360563))
"063331290"|TRUE|list(c(6085503.36355477, 6085505.73268516, 6085603.94433026, 6085583.46483902, 6085514.37245019, 6085512.88640039, 6085533.55928115, 6085503.36355477, 1996554.7360563, 1996594.03668849, 1996587.73497384, 1996581.01598565, 1996586.26012869, 1996566.56710808, 1996564.64278331, 1996554.7360563))
"063331300"|FALSE|list(c(6085499.30962401, 6085498.03042501, 6085444.99890448, 6085499.30962401, 1996487.48689083, 1996466.26672936, 1996469.66901485, 1996487.48689083))
"063331300"|TRUE|list(c(6085499.30962401, 6085501.58068781, 6085595.73073237, 6085577.5565852, 6085527.29617953, 6085526.30250677, 6085499.30962401, 1996487.48689083, 1996525.16073248, 1996519.12004474, 1996513.15759934, 1996515.73289535, 1996496.34252451, 1996487.48689083))
"063331310"|TRUE|list(c(6085488.78460778, 6085484.98243571, 6085487.44967166, 6085593.53177851, 6085576.50090296, 6085526.76384827, 6085525.20026637, 6085488.78460778, 1996415.75570545, 1996415.99966251, 1996456.92571264, 1996450.11923965, 1996444.53206178, 1996448.3064749, 1996427.70228807, 1996415.75570545))
"063331320"|FALSE|list(c(6085481.98363833, 6085481.97074827, 6085481.43695003, 6085481.98363833, 1996366.30323131, 1996366.08963796, 1996366.12388806, 1996366.30323131))
"063331320"|TRUE|list(c(6085481.98363833, 6085484.38035385, 6085583.63229428, 6085568.20342263, 6085510.68495004, 6085509.09767678, 6085481.98363833, 1996366.30323131, 1996406.0177306, 1996399.64947275, 1996394.58797071, 1996398.50502892, 1996375.19809828, 1996366.30323131))
"063331330"|FALSE|list(c(6085501.41279182, 6085501.00637184, 6085479.06722612, 6085501.41279182, 1996324.50495322, 1996315.76701291, 1996317.17457938, 1996324.50495322))
"063331330"|TRUE|list(c(6085501.41279182, 6085502.81867965, 6085578.70991228, 6085569.27936016, 6085569.27936016, 6085520.10763185, 6085519.13558946, 6085501.41279182, 1996324.50495322, 1996354.73123269, 1996349.86196578, 1996346.76831071, 1996346.76831071, 1996349.2881114, 1996330.31884641, 1996324.50495322))
"063331340"|TRUE|list(c(6085403.77103738, 6085532.84831737, 6085530.96541611, 6085403.77103738, 1996221.80134268, 1996264.14313134, 1996213.63974881, 1996221.80134268))
"063331340"|TRUE|list(c(6085532.84831737, 6085534.31971723, 6085633.71823304, 6085580.63506738, 6085547.31363909, 6085546.65498709, 6085532.84831737, 1996264.14313134, 1996303.60917864, 1996297.23193404, 1996279.81882942, 1996281.5261095, 1996268.67219402, 1996264.14313134))
"063331350"|TRUE|list(c(6085467.85440676, 6085468.72487999, 6085503.78793637, 6085467.85440676, 1996214.93797718, 1996229.3858316, 1996226.7252465, 1996214.93797718))
"063331350"|TRUE|list(c(6085473.14324829, 6085476.07836752, 6085487.61479932, 6085485.57014114, 6085519.34511471, 6085516.59954086, 6085503.78793637, 6085507.95694272, 6085488.48314226, 6085489.87272454, 6085473.14324829, 1996302.7205882, 1996351.43681999, 1996350.69650266, 1996306.73680095, 1996304.5699156, 1996230.92783485, 1996226.7252465, 1996281.66119001, 1996283.1388467, 1996301.45082885, 1996302.7205882))
"063332010"|TRUE|list(c(6085753.43536121, 6085767.45228177, 6085766.80925496, 6085750.91918166, 6085753.43536121, 1996232.68449461, 1996237.28228767, 1996198.50699646, 1996199.52655769, 1996232.68449461))
"063332010"|FALSE|list(c(6085767.45228177, 6085767.47325657, 6085770.68076414, 6085767.45228177, 1996237.28228767, 1996238.54709373, 1996238.34128589, 1996237.28228767))
"063332020"|TRUE|list(c(6085768.16445292, 6085767.63914756, 6085711.92442553, 6085712.42956118, 6085768.16445292, 1996280.27113641, 1996248.55701365, 1996252.13191613, 1996261.98873364, 1996280.27113641))
"063332020"|FALSE|list(c(6085768.16445292, 6085768.30234564, 6085789.41388197, 6085768.16445292, 1996280.27113641, 1996288.59609803, 1996287.241467, 1996280.27113641))
"063332030"|TRUE|list(c(6085768.98870079, 6085768.46819216, 6085714.46786156, 6085714.99211247, 6085768.98870079, 1996330.01516403, 1996298.60602129, 1996302.0709763, 1996312.30252818, 1996330.01516403))
"063332030"|FALSE|list(c(6085768.98870079, 6085769.11408373, 6085788.67824867, 6085768.98870079, 1996330.01516403, 1996337.58116801, 1996336.47397564, 1996330.01516403))
"063332040"|TRUE|list(c(6085769.77533009, 6085769.27992854, 6085730.05684072, 6085730.81989921, 6085769.77533009, 1996377.47642463, 1996347.58778334, 1996349.80753069, 1996364.6974751, 1996377.47642463))
"063332040"|FALSE|list(c(6085769.77533009, 6085769.96129422, 6085798.41266404, 6085769.77533009, 1996377.47642463, 1996388.69604064, 1996386.870623, 1996377.47642463))
"063332050"|TRUE|list(c(6085770.62666151, 6085770.12725606, 6085732.90193133, 6085733.70191669, 6085770.62666151, 1996428.82010195, 1996398.70595355, 1996401.09430128, 1996416.70698937, 1996428.82010195))
"063332050"|FALSE|list(c(6085770.62666151, 6085770.79125576, 6085795.95852495, 6085770.62666151, 1996428.82010195, 1996438.74513506, 1996437.13018548, 1996428.82010195))
"063332060"|TRUE|list(c(6085771.66069757, 6085770.9571647, 6085743.00649631, 6085744.28939903, 6085729.29866366, 6085729.3493749, 6085771.66069757, 1996491.22157271, 1996448.75505584, 1996450.54861238, 1996475.58337624, 1996476.35156305, 1996477.34096907, 1996491.22157271))
"063332060"|FALSE|list(c(6085771.66069757, 6085771.78633204, 6085791.01592412, 6085771.66069757, 1996491.22157271, 1996498.80509652, 1996497.57122598, 1996491.22157271))
"063332070"|TRUE|list(c(6085772.12574739, 6085771.95220033, 6085751.73484591, 6085751.92820924, 6085760.74697702, 6085770.91084898, 6085771.23035917, 6085772.12574739, 1996519.28645061, 1996508.81501827, 1996510.11226877, 1996512.66037694, 1996515.55349216, 1996514.78221352, 1996518.99270648, 1996519.28645061))
"063332070"|TRUE|list(c(6085919.12300163, 6085772.12574739, 6085772.36971914, 6085773.3565999, 6085772.58622613, 6085773.08030253, 6085919.12300163, 1996567.51087425, 1996519.28645061, 1996534.00714833, 1996547.01222485, 1996547.07068442, 1996576.88212459, 1996567.51087425))
"063332080"|TRUE|list(c(6085773.8379134, 6085773.24619712, 6085682.71647737, 6085687.73684585, 6085731.61263238, 6085732.48017494, 6085773.8379134, 1996622.5962955, 1996586.89204592, 1996592.70114608, 1996594.34823015, 1996592.09961887, 1996609.02763565, 1996622.5962955))
"063332080"|FALSE|list(c(6085773.8379134, 6085774.00930476, 6085800.23168299, 6085773.8379134, 1996622.5962955, 1996632.93807606, 1996631.25557173, 1996622.5962955))
"063332100"|TRUE|list(c(6085775.59985539, 6085775.0032881, 6085758.59017916, 6085760.01041546, 6085775.59985539, 1996728.89399902, 1996692.9181057, 1996693.58540447, 1996723.77913985, 1996728.89399902))
"063332100"|FALSE|list(c(6085775.59985539, 6085775.72643781, 6085796.31500056, 6085775.59985539, 1996728.89399902, 1996736.52753116, 1996735.69059022, 1996728.89399902))
"063332110"|TRUE|list(c(6085702.39172917, 6085776.57346357, 6085775.89226028, 6085742.88134855, 6085743.39425529, 6085759.25692827, 6085759.61907185, 6085696.90292004, 6085702.39172917, 1996790.63777424, 1996787.62161228, 1996746.52904936, 1996747.87096836, 1996767.11173081, 1996766.50088123, 1996787.16480424, 1996788.83683131, 1996790.63777424))
"063332110"|TRUE|list(c(6085695.86518769, 6085590.8812959, 6085696.90292004, 6085695.86518769, 1996749.78221152, 1996754.04988761, 1996788.83683131, 1996749.78221152))
"063332120"|TRUE|list(c(6085714.78338433, 6085777.44526157, 6085776.73920936, 6085749.04054119, 6085749.73827546, 6085700.32344025, 6085714.78338433, 1996844.62341173, 1996840.24034937, 1996797.6231356, 1996798.7493383, 1996838.56117321, 1996839.87881514, 1996844.62341173))
"063332120"|TRUE|list(c(6085715.46326739, 6085594.16588807, 6085700.32344025, 6085699.78376068, 6085716.25548318, 6085715.46326739, 1996800.11455976, 1996805.04640106, 1996839.87881514, 1996819.63751976, 1996819.19841512, 1996800.11455976))
"063332130"|TRUE|list(c(6085778.04817808, 6085777.61121066, 6085769.80403433, 6085771.17629152, 6085778.04817808, 1996876.61020823, 1996850.25317524, 1996850.79927029, 1996874.35539226, 1996876.61020823))
"063332130"|FALSE|list(c(6085778.04817808, 6085778.2752104, 6085812.48940552, 6085778.04817808, 1996876.61020823, 1996890.30435992, 1996887.91112669, 1996876.61020823))
"063332140"|TRUE|list(c(6085711.23553134, 6085779.07128532, 6085778.44111761, 6085748.496472, 6085749.91083222, 6085703.45787305, 6085711.23553134, 1996943.11121488, 1996938.3663356, 1996900.3171891, 1996902.41177354, 1996937.87493635, 1996940.55908242, 1996943.11121488))
"063332140"|TRUE|list(c(6085702.06593873, 6085615.54465643, 6085703.45787305, 6085702.06593873, 1996905.65952187, 1996911.71155984, 1996940.55908242, 1996905.65952187))
"063332150"|TRUE|list(c(6085779.77968466, 6085779.23721044, 6085748.32777662, 6085748.49348526, 6085763.31743856, 6085764.45090026, 6085779.77968466, 1996981.10016135, 1996948.37916248, 1996950.54117179, 1996954.10576992, 1996953.26003187, 1996976.07019085, 1996981.10016135))
"063332150"|FALSE|list(c(6085779.77968466, 6085779.9012102, 6085798.21460346, 6085779.77968466, 1996981.10016135, 1996988.43034784, 1996987.14937538, 1996981.10016135))
"063332160"|TRUE|list(c(6085718.22455108, 6085780.73121032, 6085780.06721057, 6085751.73244125, 6085752.39120914, 6085707.11333915, 6085706.37953183, 6085721.47217228, 6085721.06577499, 6085617.50184594, 6085718.22455108, 1997042.86657312, 1997038.49435498, 1996998.44316984, 1997000.42511052, 1997038.0135072, 1997039.22040258, 1997011.6956017, 1997011.29341577, 1997002.5701611, 1997009.81417858, 1997042.86657312))
"063332170"|TRUE|list(c(6085781.32957214, 6085780.89720886, 6085737.57051531, 6085738.02346898, 6085758.64539086, 6085769.23390383, 6085769.44330629, 6085781.32957214, 1997074.5870179, 1997048.50717749, 1997051.53779468, 1997060.37593909, 1997067.14310897, 1997066.60048274, 1997070.68649006, 1997074.5870179))
"063332170"|FALSE|list(c(6085781.32957214, 6085781.56121036, 6085816.4681983, 6085781.32957214, 1997074.5870179, 1997088.55926797, 1997086.11790498, 1997074.5870179))
"063332180"|TRUE|list(c(6085782.13649051, 6085781.72720917, 6085765.53017243, 6085766.47205109, 6085782.13649051, 1997123.25914743, 1997098.57208572, 1997099.70489174, 1997118.11867154, 1997123.25914743))
"063332180"|FALSE|list(c(6085782.13649051, 6085782.39120887, 6085820.7747446, 6085782.13649051, 1997123.25914743, 1997138.62326778, 1997135.93875938, 1997123.25914743))
"063332380"|FALSE|list(c(6085801.03636472, 6085800.72535751, 6085742.70943594, 6085801.03636472, 1997056.74665985, 1997037.98605962, 1997037.60666728, 1997056.74665985))
"063332380"|TRUE|list(c(6085801.03636472, 6085801.38855691, 6085821.83083405, 6085821.80012257, 6085801.03636472, 1997056.74665985, 1997077.99162305, 1997078.12501798, 1997063.56029087, 1997056.74665985))
"063332390"|TRUE|list(c(6085887.08539668, 6085874.47948213, 6085873.86667296, 6085857.20053198, 6085856.8361303, 6085806.83771645, 6085807.71453689, 6085793.28082047, 6085793.94402113, 6085997.95709018, 6085887.08539668, 1996585.73934069, 1996586.1541483, 1996609.98938177, 1996609.56108089, 1996623.73487112, 1996622.44930239, 1996588.35110178, 1996588.82605466, 1996628.82609447, 1996622.11281246, 1996585.73934069))
"063332400"|TRUE|list(c(6085889.83879991, 6085874.17892678, 6085873.36401938, 6085835.68839316, 6085836.48981037, 6085799.897252, 6085800.55965459, 6086014.22483665, 6085889.83879991, 1996988.56670332, 1996988.46437835, 1997024.7833715, 1997023.9380753, 1996988.21810957, 1996987.97900594, 1997027.9847622, 1997029.38201543, 1996988.56670332))
"063332420"|TRUE|list(c(6085802.0483234, 6085789.96582064, 6085790.62902131, 6085937.99518456, 6085875.68145364, 6085857.38121683, 6085857.55634899, 6085802.65537379, 6085802.0483234, 1996388.42849306, 1996388.82606491, 1996428.82610511, 1996423.97700974, 1996403.53568638, 1996403.70083114, 1996422.57561795, 1996423.07040291, 1996388.42849306))
"063332430"|TRUE|list(c(6085789.67021387, 6085789.80012457, 6085936.9948213, 6085874.71923742, 6085857.57371442, 6085857.61003265, 6085789.67021387, 1996370.98125599, 1996378.82610494, 1996373.98269885, 1996353.55439742, 1996353.59042509, 1996370.83801369, 1996370.98125599))
"063332440"|TRUE|list(c(6085885.90041244, 6085877.52784048, 6085877.16471737, 6085862.28578136, 6085861.85538077, 6085802.33995109, 6085803.04121436, 6085788.3088207, 6085788.97202137, 6085996.78767543, 6085885.90041244, 1996285.61487492, 1996285.89036944, 1996302.0786005, 1996301.74498057, 1996320.93299625, 1996319.59786578, 1996288.34130772, 1996288.8260684, 1996328.82610876, 1996321.98799325, 1996285.61487492))
"063332450"|TRUE|list(c(6085795.16579089, 6085795.66993265, 6085906.16830468, 6085822.47783808, 6085822.47783808, 6085795.16579089, 1996702.55020913, 1996732.9488213, 1996728.6086401, 1996701.15058467, 1996701.15058467, 1996702.55020913))
"063332460"|TRUE|list(c(6085884.211207, 6085873.81899965, 6085872.95768847, 6085806.17674313, 6085806.80042296, 6085840.19106972, 6085840.41646974, 6085799.0683575, 6085799.73155676, 6086008.59507181, 6085884.211207, 1996938.52885433, 1996938.4610033, 1996976.84293876, 1996975.34452505, 1996947.54502684, 1996948.29384732, 1996938.2429172, 1996937.97295416, 1996977.97770977, 1996979.34246882, 1996938.52885433))
"063332470"|FALSE|list(c(6085795.96795317, 6085795.83575488, 6085774.24481327, 6085795.96795317, 1996750.92543986, 1996742.95001902, 1996743.79807314, 1996750.92543986))
"063332470"|TRUE|list(c(6085795.96795317, 6085796.56274823, 6085893.34492743, 6085874.86250205, 6085874.86250205, 6085818.07916373, 6085817.53742435, 6085795.96795317, 1996750.92543986, 1996786.80896593, 1996782.87484541, 1996776.81075779, 1996776.81075779, 1996778.32465931, 1996758.00238785, 1996750.92543986))
"063332480"|TRUE|list(c(6085879.02827632, 6085878.18254932, 6085877.40581392, 6085877.47245072, 6085799.64993432, 6085799.59339298, 6085786.79065497, 6085787.31410398, 6085973.30246733, 6085879.02827632, 1996191.78343913, 1996191.36113926, 1996191.41097546, 1996223.03924052, 1996223.20366761, 1996196.40350639, 1996197.22494421, 1996228.82703027, 1996222.70573722, 1996191.78343913))
"063332490"|FALSE|list(c(6085780.79419714, 6085763.47232372, 6085781.1164887, 6085780.79419714, 1996239.0470296, 1996239.6171312, 1996245.4047339, 1996239.0470296))
"063332490"|TRUE|list(c(6085787.74444098, 6085788.14301971, 6085874.35699275, 6085807.54515693, 6085787.74444098, 1996254.78686255, 1996278.82611194, 1996275.98929227, 1996254.0738113, 1996254.78686255))
"063332500"|TRUE|list(c(6085887.37890347, 6085889.22280974, 6085855.71736839, 6085856.318025, 6085887.37890347, 1997182.71722854, 1997137.87994904, 1997138.24413505, 1997172.52409715, 1997182.71722854))
"063332510"|FALSE|list(c(6085796.81469946, 6085796.72851496, 6085782.7025196, 6085796.81469946, 1996802.01095883, 1996796.81048603, 1996797.38063186, 1996802.01095883))
"063332510"|TRUE|list(c(6085796.81469946, 6085797.2904853, 6085879.71063469, 6085874.75942983, 6085807.14826676, 6085806.96113585, 6085814.46758406, 6085796.81469946, 1996802.01095883, 1996830.72042837, 1996829.20982451, 1996827.58529183, 1996828.20773596, 1996807.87213445, 1996807.80302132, 1996802.01095883))
"063332520"|FALSE|list(c(6085794.14374928, 6085794.10976221, 6085788.45799208, 6085794.14374928, 1996640.87742696, 1996638.82605317, 1996639.01203109, 1996640.87742696))
"063332520"|TRUE|list(c(6085794.14374928, 6085794.82678797, 6085906.02373132, 6085874.67456551, 6085799.14718601, 6085798.42641707, 6085794.14374928, 1996640.87742696, 1996682.10391141, 1996677.58326029, 1996667.29815625, 1996669.31203671, 1996642.28249413, 1996640.87742696))
"063332530"|FALSE|list(c(6085801.79260304, 6085801.55429761, 6085757.0736077, 6085801.79260304, 1997102.37754142, 1997087.99291749, 1997087.70266127, 1997102.37754142))
"063332530"|TRUE|list(c(6085801.79260304, 6085802.23074818, 6085879.81626468, 6085872.36929141, 6085816.11665679, 6085815.9414285, 6085801.79260304, 1997102.37754142, 1997128.82491496, 1997127.98160239, 1997125.53782118, 1997126.0555585, 1997107.02058664, 1997102.37754142))
"063332540"|TRUE|list(c(6085704.1247868, 6085788.6197813, 6085787.55201779, 6085772.0990268, 6085774.46461617, 6085707.81453173, 6085705.41730569, 6085701.04129365, 6085704.1247868, 1997185.02705774, 1997212.75632857, 1997148.28675318, 1997149.36752084, 1997180.89431711, 1997186.23794529, 1997154.03117771, 1997154.33723188, 1997185.02705774))
"063332550"|FALSE|list(c(6085798.49485715, 6085798.22439348, 6085747.79051482, 6085798.49485715, 1996903.39091856, 1996887.08298457, 1996886.7535499, 1996903.39091856))
"063332550"|TRUE|list(c(6085798.49485715, 6085798.90252357, 6085815.8864175, 6085814.8967936, 6085798.49485715, 1996903.39091856, 1996927.97165829, 1996928.08254663, 1996908.772806, 1996903.39091856))
"063332560"|TRUE|list(c(6085806.97595923, 6085797.45616326, 6085798.05860589, 6085809.75456657, 6085806.97595923, 1996840.5445916, 1996840.71907127, 1996877.08168831, 1996877.15808646, 1996840.5445916))
"063332560"|TRUE|list(c(6085859.24759094, 6085920.77724065, 6085874.61833937, 6085858.22315893, 6085859.24759094, 1996877.48137547, 1996877.88328785, 1996862.73789039, 1996863.98217982, 1996877.48137547))
"063341060"|TRUE|list(c(6088448.68195247, 6088448.23051571, 6088462.61069818, 6088462.49221285, 6088497.1235966, 6088448.68195247, 1996648.75997069, 1996700.66617797, 1996700.83003124, 1996664.58080127, 1996664.64594653, 1996648.75997069))
"063341060"|TRUE|list(c(6088448.07106904, 6088447.92964253, 6088501.11577207, 6088501.05161648, 6088497.1235966, 6088497.92317584, 6088480.26708216, 6088480.32631674, 6088448.07106904, 1996718.99935978, 1996735.26058313, 1996735.89092979, 1996665.93410324, 1996664.64594653, 1996700.72234826, 1996700.77618149, 1996718.90097864, 1996718.99935978))
"063341080"|TRUE|list(c(6088374.71489637, 6088374.59940131, 6088411.15826693, 6088411.41967907, 6088396.68770027, 6088396.94199174, 6088374.04459298, 6088373.98140871, 6088412.63526275, 6088413.22451152, 6088374.71489637, 1996654.43581225, 1996667.02441207, 1996666.38724771, 1996696.99310884, 1996697.11366046, 1996727.3099631, 1996727.49678429, 1996734.38367226, 1996734.84204034, 1996667.0648631, 1996654.43581225))
"063341140"|TRUE|list(c(6088117.27089271, 6088117.16287508, 6088175.33089485, 6088175.84308619, 6088168.94087363, 6088168.24993474, 6088151.74487944, 6088150.94167281, 6088117.93188758, 6088119.13664018, 6088152.14648417, 6088152.54808985, 6088117.27089271, 1996647.9980016, 1996769.73307352, 1996769.73392734, 1996667.2072329, 1996664.94359567, 1996695.74087701, 1996695.37063292, 1996731.17381837, 1996730.43299212, 1996676.72857667, 1996677.46904032, 1996659.56744777, 1996647.9980016))
"063341180"|TRUE|list(c(6087716.47143738, 6087715.55946574, 6087724.42483701, 6087725.72152134, 6087716.47143738, 1996646.9320739, 1996707.58757565, 1996707.75698424, 1996649.96591292, 1996646.9320739))
"063341180"|TRUE|list(c(6087764.91260075, 6087774.01910791, 6087774.25315314, 6087765.93080064, 6087764.91260075, 1996708.53066587, 1996708.70468233, 1996665.88329905, 1996663.15373704, 1996708.53066587))
"063341210"|TRUE|list(c(6087650.33026124, 6087649.90904084, 6087704.69567477, 6087706.16295309, 6087691.39290463, 6087690.09465589, 6087675.21979476, 6087674.80940907, 6087650.33026124, 1996727.97728699, 1996765.04793162, 1996764.96162814, 1996667.37376505, 1996662.52943237, 1996713.0219814, 1996712.63959628, 1996728.6065579, 1996727.97728699))
"063341220"|TRUE|list(c(6087598.68458357, 6087598.67757888, 6087625.19095652, 6087625.0608145, 6087639.55780823, 6087598.68458357, 1996635.53825692, 1996661.61445279, 1996661.55268174, 1996648.99279378, 1996648.94402448, 1996635.53825692))
"063341220"|TRUE|list(c(6087598.66475017, 6087598.65867146, 6087640.27799111, 6087641.22131715, 6087639.55780823, 6087639.65465534, 6087609.89018447, 6087610.11683828, 6087598.66475017, 1996709.37162772, 1996732.00069805, 1996732.46934769, 1996649.48962894, 1996648.94402448, 1996691.62294162, 1996691.69424544, 1996709.33324816, 1996709.37162772))
"063341250"|TRUE|list(c(6087468.5460756, 6087468.05756317, 6087478.78956078, 6087478.70458875, 6087468.5460756, 1996655.34244084, 1996673.53931354, 1996673.66365499, 1996658.67437584, 1996655.34244084))
"063341250"|TRUE|list(c(6087466.87191246, 6087465.62638018, 6087507.80636897, 6087508.61449194, 6087507.11822731, 6087506.52109511, 6087466.87191246, 1996717.70428077, 1996764.09980978, 1996764.36401367, 1996668.48465536, 1996667.993889, 1996718.16299778, 1996717.70428077))
"063341260"|TRUE|list(c(6087417.77347187, 6087417.19568574, 6087428.27917036, 6087428.2394328, 6087456.15493388, 6087456.88327902, 6087416.50192857, 6087415.63895661, 6087455.62446027, 6087458.37615343, 6087417.77347187, 1996648.22024707, 1996679.50251398, 1996679.47902961, 1996660.69911745, 1996660.80921018, 1996716.9784413, 1996717.063639, 1996763.78632422, 1996764.03712002, 1996661.53776114, 1996648.22024707))
"063341390"|TRUE|list(c(6087580.91699011, 6087579.51008927, 6087639.18341132, 6087640.10753191, 6087588.65318486, 6087588.64955079, 6087580.91699011, 1996750.73670559, 1996828.66552143, 1996828.83322725, 1996747.46837919, 1996746.88898335, 1996753.27301622, 1996750.73670559), c(6087632.17314859, 6087632.27600295, 6087598.15019284, 6087598.04727093, 6087632.17314859, 1996767.54892929, 1996816.27430223, 1996816.34637347, 1996767.62063662, 1996767.54892929))
